user_id,app_desc,weight
182292529,"<a href=""http://twdesk.com/"" rel=""nofollow"">\u3064\u3076\u3084\u304d\u30c7\u30b9\u30af</a>",188
182292529,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",12
18378475,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",155
18378475,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",7
18378475,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",6
18378475,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",32
18416673,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",118
18416673,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",11
18416673,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",70
18484343,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",200
18493702,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",147
18493702,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",38
18493702,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",12
18493702,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",3
18525497,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",200
186432745,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",106
186432745,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",93
186432745,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
18699142,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",184
18699142,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",16
18700305,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",191
18700305,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",1
18700305,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8
1883059873,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast</a>",197
1883059873,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",3
188868079,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",44
188868079,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",47
188868079,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",109
18915795,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",128
18915795,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",42
18915795,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",28
18915795,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",2
189682457,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",195
189682457,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4
189682457,"<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>",1
19078594,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",185
19078594,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",5
19078594,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",10
1922754072,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2
1922754072,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",198
193330599,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",105
193330599,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",42
193330599,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",50
193330599,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",2
193330599,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1
194144028,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",142
194144028,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",15
194144028,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",43
195100261,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",82
195100261,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",118
19632578,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",160
19632578,"<a href=""http://www.bandsintown.com/facebookapp?came_from=16"" rel=""nofollow"">Bandsintown</a>",3
19632578,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",37
19683038,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",59
19683038,"<a href=""http://www.voxmedia.com"" rel=""nofollow"">Vox Media</a>",104
19683038,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",24
19683038,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",13
19767495,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",131
19767495,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",69
19853179,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",152
19853179,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",43
19853179,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",5
19859805,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",164
19859805,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",36
20019950,"<a href=""https://bitly.com/"" rel=""nofollow"">Bitly</a>",47
20019950,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",95
20019950,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",26
20019950,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",4
20019950,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",11
20019950,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",1
20019950,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",16
20291015,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",196
20291015,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",4
20322317,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",180
20322317,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",1
20322317,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",3
20322317,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3
20322317,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",13
20427223,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",74
20427223,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",126
205348909,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",83
205348909,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",116
205348909,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1
20581923,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",7
20581923,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",45
20581923,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",147
20675211,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",125
20675211,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",74
207624505,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",200
207932870,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",114
207932870,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",6
207932870,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",80
20881175,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",89
20881175,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",44
20881175,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",32
20881175,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",35
20891396,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",79
20891396,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",121
209265675,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",193
209265675,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",6
209265675,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1
209283244,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",142
209283244,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",49
209283244,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",6
209283244,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",3
21063394,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",149
21063394,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",49
21063394,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",2
21158274,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",10
21158274,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",99
21158274,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",91
21258096,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",49
21258096,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",50
21258096,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",98
21258096,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>",3
21472765,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",79
21472765,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",91
21472765,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",22
21472765,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",7
21472765,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",1
21563166,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",153
21563166,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",18
21563166,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for Android</a>",27
21563166,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2
21720480,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",105
21720480,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",75
21720480,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",7
21720480,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6
21720480,"<a href=""https://twitter.com/speakr"" rel=""nofollow"">Speakr, Inc</a>",2
21720480,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",4
21720480,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",1
2181771,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",82
2181771,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",95
2181771,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",7
2181771,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",5
2181771,"<a href=""http://www.mailchimp.com"" rel=""nofollow"">MailChimp</a>",2
2181771,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",7
2181771,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2
218561795,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",200
2190715834,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
219626111,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",169
219626111,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9
219626111,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1
219626111,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",20
219626111,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",1
21991026,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",59
21991026,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",64
21991026,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",43
21991026,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",34
22055884,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",194
22055884,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2
22055884,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4
221502712,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i\u039fS</a>",106
221502712,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",12
221502712,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",60
221502712,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",13
221502712,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",5
221502712,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>",4
22292571,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",43
22292571,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",123
22292571,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",5
22292571,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12
22292571,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",15
2231422037,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",108
2231422037,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",54
2231422037,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",18
2231422037,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",6
2231422037,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",14
22363802,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",140
22363802,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",42
22363802,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",7
22363802,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9
22363802,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2
22367468,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36
22367468,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",164
22470467,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",22
22470467,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",178
2252588455,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",94
2252588455,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2
2252588455,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",71
2252588455,"<a href=""https://commun.it"" rel=""nofollow"">Commun.it</a>",3
2252588455,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",30
225996561,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",95
225996561,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",24
225996561,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",27
225996561,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",4
225996561,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",50
23043294,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast</a>",6
23043294,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",74
23043294,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",102
23043294,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe\xae Social</a>",2
23043294,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",16
2312904278,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",199
2312904278,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",1
234904589,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",106
234904589,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",87
234904589,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",7
23610532,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",81
23610532,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",119
23740300,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",162
23740300,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",28
23740300,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",7
23740300,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",2
23740300,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
2377724724,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",94
2377724724,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",105
2377724724,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",1
23787909,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",72
23787909,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",104
23787909,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",24
2384252054,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",150
2384252054,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",50
2385348794,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",9
2385348794,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",71
2385348794,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",115
2385348794,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",5
23911509,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",181
23911509,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",18
23911509,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",1
23950573,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",181
23950573,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",19
2406093795,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",150
2406093795,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",11
2406093795,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8
2406093795,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",29
2406093795,"<a href=""http://twibbon.com"" rel=""nofollow"">Twibbon</a>",1
2406093795,"<a href=""https://www.thunderclap.it"" rel=""nofollow"">Thunderclap</a>",1
240828543,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",167
240828543,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",31
240828543,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",2
24528266,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",65
24528266,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",112
24528266,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",20
24528266,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",3
245490072,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",38
245490072,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",162
246836841,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",101
246836841,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",89
246836841,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",10
24776950,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",199
24776950,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
24800747,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",156
24800747,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",44
24816651,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",180
24816651,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",13
24816651,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",3
24816651,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4
24841710,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",144
24841710,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",49
24841710,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",6
24841710,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
2490430237,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",193
2490430237,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",3
24998257,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",194
24998257,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",6
2511169849,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",181
2511169849,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",7
2511169849,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",12
2540611459,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",152
2540611459,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",38
2540611459,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10
2541874410,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",156
2541874410,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14
2541874410,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",7
2541874410,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",23
255471924,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",109
255471924,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",51
255471924,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",16
255471924,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",24
258869096,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",71
258869096,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",129
25887412,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",108
25887412,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",73
25887412,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",17
25887412,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2
2590952908,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
2596143056,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",73
2596143056,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",53
2596143056,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",74
26297176,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",13
26297176,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",2
26297176,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",169
26297176,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",15
26297176,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
263799473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",155
263799473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",45
263885079,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",175
263885079,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",24
26464320,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",25
26464320,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",133
26464320,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",42
266204102,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",149
266204102,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",50
26738483,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",31
26738483,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",169
2674909261,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",200
269992801,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",122
269992801,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",59
269992801,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",17
269992801,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",1
269992801,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1
270986692,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",187
